ticker,company_name,year_month,revenue,yoy_pct,mom_pct,source_url,notes
4763.TW,材料-KY 國際應材,2024-08,1403160000,52.219405272938516,34.44170417766126,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2024-09,1466900000,30.62484249595052,4.542603837053516,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2024-10,1501614000,23.434193977953697,2.3664871497716344,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2024-11,1415965000,14.028878366189934,-5.703796048784837,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2024-12,1557811000,25.208350915265143,10.017620492031941,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2025-01,1559056000,15.413816588196983,0.07991983623174548,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2025-02,1205278000,-5.946699295504276,-22.69180837635082,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2025-03,1431716000,54.0209927503257,18.787200961106066,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2025-04,1517287000,8.186616203389452,5.976813837381156,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2025-05,1500845000,31.925136839218425,-1.083644689501717,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
