ticker,date,per,pbr,dividend_yield
6271.TW,2025-07-07,11.31,0.85,2.87
6271.TW,2025-07-08,11.15,0.84,2.91
6271.TW,2025-07-09,11.31,0.85,2.87
6271.TW,2025-07-10,11.26,0.84,2.88
6271.TW,2025-07-11,11.58,0.87,2.8
6271.TW,2025-07-14,11.36,0.85,2.86
6271.TW,2025-07-15,11.74,0.88,2.76
6271.TW,2025-07-16,11.69,0.88,2.78
6271.TW,2025-07-17,11.96,0.9,2.71
6271.TW,2025-07-18,11.8,0.88,2.75
6271.TW,2025-07-21,11.96,0.9,2.71
6271.TW,2025-07-22,11.74,0.88,2.76
6271.TW,2025-07-23,11.96,0.9,2.71
6271.TW,2025-07-24,12.01,0.9,2.7
6271.TW,2025-07-25,11.9,0.89,2.73
6271.TW,2025-07-28,11.96,0.9,2.71
6271.TW,2025-07-29,15.06,0.92,2.67
6271.TW,2025-07-30,14.26,0.87,2.82
6271.TW,2025-07-31,13.65,0.83,2.94
6271.TW,2025-08-01,13.92,0.85,2.88
6271.TW,2025-08-04,13.86,0.84,2.9
6271.TW,2025-08-05,13.86,0.84,2.9
6271.TW,2025-08-06,13.65,0.83,2.94
6271.TW,2025-08-07,13.59,0.83,2.96
6271.TW,2025-08-08,13.59,0.83,2.96
6271.TW,2025-08-11,13.45,0.82,2.99
6271.TW,2025-08-12,13.92,0.85,2.88
6271.TW,2025-08-13,13.79,0.84,2.91
6271.TW,2025-08-14,13.99,0.85,2.87
6271.TW,2025-08-15,13.99,0.85,2.87
6271.TW,2025-08-18,14.06,0.86,2.86
6271.TW,2025-08-19,13.92,0.85,2.88
6271.TW,2025-08-20,13.79,0.84,2.91
6271.TW,2025-08-21,14.26,0.87,2.82
6271.TW,2025-08-22,14.12,0.86,2.84
6271.TW,2025-08-25,14.32,0.87,2.8
6271.TW,2025-08-26,14.66,0.89,2.74
6271.TW,2025-08-27,14.99,0.91,2.68
6271.TW,2025-08-28,15.06,0.92,2.67
6271.TW,2025-08-29,15.13,0.92,2.65
6271.TW,2025-09-01,14.93,0.91,2.69
6271.TW,2025-09-02,14.86,0.91,2.7
6271.TW,2025-09-03,15.13,0.92,2.65
6271.TW,2025-09-04,15.26,0.93,2.63
6271.TW,2025-09-05,15.19,0.93,2.64
6271.TW,2025-09-08,15.26,0.93,2.63
6271.TW,2025-09-09,15.19,0.93,2.64
6271.TW,2025-09-10,15.26,0.93,2.63
6271.TW,2025-09-11,14.93,0.91,2.69
6271.TW,2025-09-12,15.46,0.94,2.6
6271.TW,2025-09-15,15.46,0.94,2.6
6271.TW,2025-09-16,15.66,0.95,2.56
6271.TW,2025-09-17,15.66,0.95,2.56
6271.TW,2025-09-18,16.33,0.99,2.46
6271.TW,2025-09-19,16.53,1.01,2.43
6271.TW,2025-09-22,16.47,1.0,2.44
6271.TW,2025-09-23,16.13,0.98,2.49
6271.TW,2025-09-24,16.53,1.01,2.43
6271.TW,2025-09-25,16.0,0.97,2.51
6271.TW,2025-09-26,15.6,0.95,2.58
6271.TW,2025-09-30,15.53,0.95,2.59
6271.TW,2025-10-01,15.33,0.93,2.62
6271.TW,2025-10-02,15.13,0.92,2.65
6271.TW,2025-10-03,14.86,0.91,2.7
6271.TW,2025-10-07,15.06,0.92,2.67
6271.TW,2025-10-08,15.26,0.93,2.63
6271.TW,2025-10-09,15.19,0.93,2.64
6271.TW,2025-10-13,14.79,0.9,2.71
6271.TW,2025-10-14,14.46,0.88,2.78
6271.TW,2025-10-15,14.52,0.88,2.76
6271.TW,2025-10-16,14.79,0.9,2.71
6271.TW,2025-10-17,15.19,0.93,2.64
6271.TW,2025-10-20,15.26,0.93,2.63
6271.TW,2025-10-21,15.46,0.94,2.6
6271.TW,2025-10-22,15.86,0.97,2.53
6271.TW,2025-10-23,15.93,0.97,2.52
6271.TW,2025-10-27,16.2,0.99,2.48
6271.TW,2025-10-28,15.93,0.97,2.52
6271.TW,2025-10-29,15.93,0.97,2.52
6271.TW,2025-10-30,16.48,0.95,2.52
6271.TW,2025-10-31,17.38,1.0,2.39
6271.TW,2025-11-03,18.01,1.04,2.31
6271.TW,2025-11-04,17.52,1.01,2.37
6271.TW,2025-11-05,17.59,1.01,2.36
6271.TW,2025-11-06,17.59,1.01,2.36
6271.TW,2025-11-07,16.76,0.97,2.48
6271.TW,2025-11-10,17.38,1.0,2.39
6271.TW,2025-11-11,17.38,1.0,2.39
6271.TW,2025-11-12,17.59,1.01,2.36
6271.TW,2025-11-13,17.73,1.02,2.34
6271.TW,2025-11-14,17.17,0.99,2.42
6271.TW,2025-11-17,17.11,0.99,2.43
6271.TW,2025-11-18,16.69,0.96,2.49
6271.TW,2025-11-19,16.9,0.97,2.46
6271.TW,2025-11-20,16.83,0.97,2.47
6271.TW,2025-11-21,16.48,0.95,2.52
6271.TW,2025-11-24,16.76,0.97,2.48
6271.TW,2025-11-25,17.04,0.98,2.44
6271.TW,2025-11-26,17.04,0.98,2.44
6271.TW,2025-11-27,17.11,0.99,2.43
6271.TW,2025-11-28,17.45,1.01,2.38
6271.TW,2025-12-01,16.97,0.98,2.45
6271.TW,2025-12-02,17.04,0.98,2.44
6271.TW,2025-12-03,17.17,0.99,2.42
6271.TW,2025-12-04,17.31,1.0,2.4
6271.TW,2025-12-05,17.11,0.99,2.43
6271.TW,2025-12-08,16.97,0.98,2.45
6271.TW,2025-12-09,17.17,0.99,2.42
6271.TW,2025-12-10,17.04,0.98,2.44
6271.TW,2025-12-11,16.97,0.98,2.45
6271.TW,2025-12-12,17.45,1.01,2.38
6271.TW,2025-12-15,16.83,0.97,2.47
6271.TW,2025-12-16,16.55,0.95,2.51
6271.TW,2025-12-17,16.97,0.98,2.45
6271.TW,2025-12-18,16.97,0.98,2.45
6271.TW,2025-12-19,17.04,0.98,2.44
6271.TW,2025-12-22,18.7,1.08,2.22
6271.TW,2025-12-23,18.98,1.09,2.19
6271.TW,2025-12-24,18.42,1.06,2.26
6271.TW,2025-12-26,18.49,1.07,2.25
6271.TW,2025-12-29,18.07,1.04,2.3
6271.TW,2025-12-30,18.7,1.08,2.22
6271.TW,2025-12-31,18.49,1.07,2.25
6271.TW,2026-01-02,18.56,1.07,2.24
6271.TW,2026-01-05,18.35,1.06,2.26
6271.TW,2026-01-06,18.07,1.04,2.3
6271.TW,2026-01-07,17.94,1.03,2.32
6271.TW,2026-01-08,17.04,0.98,2.44
6271.TW,2026-01-09,17.04,0.98,2.44
6271.TW,2026-01-12,17.52,1.01,2.37
6271.TW,2026-01-13,17.66,1.02,2.35
6271.TW,2026-01-14,18.07,1.04,2.3
6271.TW,2026-01-15,17.8,1.03,2.33
6271.TW,2026-01-16,17.87,1.03,2.33
6271.TW,2026-01-19,18.14,1.05,2.29
6271.TW,2026-01-20,18.07,1.04,2.3
6271.TW,2026-01-21,17.73,1.02,2.34
6271.TW,2026-01-22,19.32,1.11,2.15
6271.TW,2026-01-23,21.19,1.22,1.96
6271.TW,2026-01-26,21.12,1.22,1.97
6271.TW,2026-01-27,21.68,1.25,1.92
6271.TW,2026-01-28,21.33,1.23,1.95
6271.TW,2026-01-29,20.01,1.15,2.08
6271.TW,2026-01-30,19.46,1.12,2.14
6271.TW,2026-02-02,18.84,1.09,2.21
6271.TW,2026-02-03,19.81,1.14,2.1
6271.TW,2026-02-04,21.75,1.25,1.91
6271.TW,2026-02-05,21.05,1.21,1.97
6271.TW,2026-02-06,20.43,1.18,2.03
6271.TW,2026-02-09,21.19,1.22,1.96
6271.TW,2026-02-10,21.75,1.25,1.91
6271.TW,2026-02-11,21.19,1.22,1.96
6271.TW,2026-02-23,22.92,1.32,1.81
6271.TW,2026-02-24,23.82,1.37,1.74
6271.TW,2026-02-25,26.18,1.51,1.59
6271.TW,2026-02-26,24.52,1.41,1.69
6271.TW,2026-03-02,23.61,1.36,1.76
6271.TW,2026-03-03,23.27,1.34,1.79
6271.TW,2026-03-04,21.47,1.24,1.94
6271.TW,2026-03-05,21.68,1.25,1.92
6271.TW,2026-03-06,22.02,1.27,1.89
6271.TW,2026-03-09,19.88,1.15,2.09
6271.TW,2026-03-10,20.43,1.18,2.03
6271.TW,2026-03-11,19.76,1.18,1.99
6271.TW,2026-03-12,19.57,1.17,2.01
6271.TW,2026-03-13,19.63,1.18,2.0
6271.TW,2026-03-16,19.96,1.19,1.97
6271.TW,2026-03-17,20.81,1.25,1.89
6271.TW,2026-03-18,21.07,1.26,1.86
6271.TW,2026-03-19,20.55,1.23,1.91
6271.TW,2026-03-20,20.22,1.21,1.94
6271.TW,2026-03-23,19.11,1.14,2.05
6271.TW,2026-03-24,18.91,1.13,2.08
6271.TW,2026-03-25,19.76,1.18,1.99
6271.TW,2026-03-26,19.37,1.16,2.03
6271.TW,2026-03-27,19.9,1.19,1.97
6271.TW,2026-03-30,19.31,1.16,2.03
6271.TW,2026-03-31,18.39,1.1,2.14
6271.TW,2026-04-01,19.5,1.17,2.01
6271.TW,2026-04-02,19.83,1.19,1.98
6271.TW,2026-04-07,20.16,1.21,1.95
6271.TW,2026-04-08,22.05,1.32,1.78
6271.TW,2026-04-09,22.64,1.36,1.73
6271.TW,2026-04-10,22.45,1.34,1.75
6271.TW,2026-04-13,22.51,1.35,1.74
6271.TW,2026-04-14,23.04,1.38,1.7
6271.TW,2026-04-15,23.95,1.43,1.64
6271.TW,2026-04-16,24.21,1.45,1.62
6271.TW,2026-04-17,24.28,1.45,1.62
6271.TW,2026-04-20,24.28,1.45,1.62
6271.TW,2026-04-21,24.54,1.47,1.6
6271.TW,2026-04-22,24.21,1.45,1.62
6271.TW,2026-04-23,23.1,1.38,1.7
6271.TW,2026-04-24,23.3,1.39,1.69
6271.TW,2026-04-27,22.77,1.36,1.72
6271.TW,2026-04-28,26.04,1.39,1.71
6271.TW,2026-04-29,25.67,1.37,1.73
6271.TW,2026-04-30,25.67,1.37,1.73
6488.TWO,2020-01-02,12.07,4.03,6.27
6488.TWO,2020-01-03,11.93,3.99,6.34
6488.TWO,2020-01-06,11.65,3.89,6.49
6488.TWO,2020-01-07,11.34,3.79,6.67
6488.TWO,2020-01-08,11.25,3.76,6.72
6488.TWO,2020-01-09,11.48,3.83,6.59
6488.TWO,2020-01-10,11.46,3.83,6.6
6488.TWO,2020-01-13,11.98,4.0,6.31
6488.TWO,2020-01-14,12.4,4.14,6.1
6488.TWO,2020-01-15,12.61,4.21,6.0
6488.TWO,2020-01-16,12.86,4.29,5.88
6488.TWO,2020-01-17,12.76,4.26,5.92
6488.TWO,2020-01-20,12.7,4.24,5.95
6488.TWO,2020-01-30,11.68,3.9,6.48
6488.TWO,2020-01-31,12.1,4.04,6.25
6488.TWO,2020-02-03,12.64,4.22,5.98
6488.TWO,2020-02-04,13.01,4.35,5.81
6488.TWO,2020-02-05,13.05,4.36,5.79
6488.TWO,2020-02-06,12.95,4.32,5.84
6488.TWO,2020-02-07,12.64,4.22,5.98
6488.TWO,2020-02-10,12.54,4.19,6.03
6488.TWO,2020-02-11,12.79,4.27,5.91
6488.TWO,2020-02-12,12.98,4.34,5.83
6488.TWO,2020-02-13,12.87,4.3,5.88
6488.TWO,2020-02-14,13.54,4.52,5.59
6488.TWO,2020-02-17,13.6,4.54,5.56
6488.TWO,2020-02-18,13.22,4.42,5.72
6488.TWO,2020-02-19,13.73,4.59,5.51
6488.TWO,2020-02-20,13.79,4.61,5.48
6488.TWO,2020-02-21,13.9,4.64,5.44
6488.TWO,2020-02-24,13.76,4.6,5.49
6488.TWO,2020-02-25,13.64,4.56,5.54
6488.TWO,2020-02-26,12.92,4.31,5.85
6488.TWO,2020-02-27,12.39,4.14,6.11
6488.TWO,2020-03-02,12.43,4.15,6.08
6488.TWO,2020-03-03,12.61,4.21,6.0
6488.TWO,2020-03-04,12.4,4.14,6.1
6488.TWO,2020-03-05,12.7,4.24,5.95
6488.TWO,2020-03-06,12.31,4.11,6.14
6488.TWO,2020-03-09,11.4,3.81,6.63
6488.TWO,2020-03-10,11.46,3.83,6.6
6488.TWO,2020-03-11,11.25,3.76,6.72
6488.TWO,2020-03-12,11.13,3.72,6.79
6488.TWO,2020-03-13,10.71,3.58,7.06
6488.TWO,2020-03-16,9.74,3.25,7.76
6488.TWO,2020-03-17,9.62,3.21,7.86
6488.TWO,2020-03-18,9.65,3.22,7.84
6488.TWO,2020-03-19,9.94,3.01,8.03
6488.TWO,2020-03-20,10.93,3.31,7.3
6488.TWO,2020-03-23,10.24,3.1,7.79
6488.TWO,2020-03-24,10.67,3.23,7.47
6488.TWO,2020-03-25,10.91,3.3,7.31
6488.TWO,2020-03-26,11.21,3.39,7.11
6488.TWO,2020-03-27,10.97,3.32,7.27
6488.TWO,2020-03-30,10.97,3.32,7.27
6488.TWO,2020-03-31,10.88,3.29,7.33
6488.TWO,2020-04-01,10.8,3.27,7.39
6488.TWO,2020-04-06,11.26,3.41,7.08
6488.TWO,2020-04-07,11.47,3.47,6.95
6488.TWO,2020-04-08,11.93,3.61,6.68
6488.TWO,2020-04-09,11.71,3.54,6.81
6488.TWO,2020-04-10,11.77,3.56,6.78
6488.TWO,2020-04-13,11.58,3.51,6.89
6488.TWO,2020-04-14,11.88,3.6,6.71
6488.TWO,2020-04-15,12.07,3.66,6.61
6488.TWO,2020-04-16,11.98,3.63,6.66
6488.TWO,2020-04-17,12.11,3.66,6.59
6488.TWO,2020-04-20,12.11,3.66,6.59
6488.TWO,2020-04-21,11.8,3.57,6.76
6488.TWO,2020-04-22,11.87,3.59,6.72
6488.TWO,2020-04-23,11.83,3.58,6.74
6488.TWO,2020-04-24,11.48,3.48,6.94
6488.TWO,2020-04-27,11.63,3.52,6.86
6488.TWO,2020-04-28,11.83,3.58,6.74
6488.TWO,2020-04-29,11.74,3.55,6.79
6488.TWO,2020-04-30,12.28,3.72,6.49
6488.TWO,2020-05-04,12.14,3.67,6.57
6488.TWO,2020-05-05,12.49,3.78,6.39
6488.TWO,2020-05-06,12.19,3.69,6.54
6488.TWO,2020-05-07,13.16,4.53,6.56
6488.TWO,2020-05-08,13.16,4.53,6.56
6488.TWO,2020-05-11,13.33,4.59,6.48
6488.TWO,2020-05-12,13.21,4.55,6.54
6488.TWO,2020-05-13,13.23,4.56,6.53
6488.TWO,2020-05-14,12.86,4.43,6.71
6488.TWO,2020-05-15,12.78,4.4,6.76
6488.TWO,2020-05-18,12.71,4.38,6.79
6488.TWO,2020-05-19,12.88,4.44,6.7
6488.TWO,2020-05-20,12.72,4.39,6.78
6488.TWO,2020-05-21,12.95,4.46,6.67
6488.TWO,2020-05-22,12.6,4.34,6.85
6488.TWO,2020-05-25,12.6,4.34,6.85
6488.TWO,2020-05-26,12.57,4.33,6.87
6488.TWO,2020-05-27,12.48,4.3,6.92
6488.TWO,2020-05-28,12.67,4.37,6.81
6488.TWO,2020-05-29,12.48,4.3,6.92
6488.TWO,2020-06-01,12.64,4.36,6.83
6488.TWO,2020-06-02,13.02,4.49,6.63
6488.TWO,2020-06-03,13.05,4.5,6.61
6488.TWO,2020-06-04,13.05,4.5,6.61
6488.TWO,2020-06-05,13.24,4.56,6.52
6488.TWO,2020-06-08,13.85,4.77,6.23
6488.TWO,2020-06-09,13.74,4.74,6.28
6488.TWO,2020-06-10,13.86,4.78,6.23
6488.TWO,2020-06-11,13.42,4.62,6.44
6488.TWO,2020-06-12,13.24,4.56,6.52
6488.TWO,2020-06-15,13.16,4.53,6.56
6488.TWO,2020-06-16,13.47,4.64,6.41
6488.TWO,2020-06-17,13.38,4.61,6.45
6488.TWO,2020-06-18,13.69,4.72,6.31
6488.TWO,2020-06-19,13.9,4.79,6.21
6488.TWO,2020-06-22,13.92,4.8,6.2
6488.TWO,2020-06-23,14.0,4.83,6.17
6488.TWO,2020-06-24,14.04,4.84,6.15
6488.TWO,2020-06-29,13.71,4.72,6.3
6488.TWO,2020-06-30,13.92,4.8,6.2
6488.TWO,2020-07-01,14.16,4.88,6.1
6488.TWO,2020-07-02,14.23,4.9,6.07
6488.TWO,2020-07-03,14.17,4.89,6.09
6488.TWO,2020-07-06,14.78,5.09,5.84
6488.TWO,2020-07-07,14.68,5.06,5.88
6488.TWO,2020-07-08,14.74,5.08,5.85
6488.TWO,2020-07-09,14.97,5.16,5.77
6488.TWO,2020-07-10,14.61,5.03,5.91
6488.TWO,2020-07-13,15.06,5.19,5.73
6488.TWO,2020-07-14,14.85,5.12,5.81
6488.TWO,2020-07-15,14.71,5.07,5.87
6488.TWO,2020-07-16,13.52,4.66,6.39
6488.TWO,2020-07-17,13.36,4.61,6.46
6488.TWO,2020-07-20,13.62,4.69,6.34
6488.TWO,2020-07-21,14.14,4.87,6.11
6488.TWO,2020-07-22,14.5,5.0,5.95
6488.TWO,2020-07-23,14.33,4.94,6.02
6488.TWO,2020-07-24,14.09,4.86,6.13
6488.TWO,2020-07-27,14.43,4.97,5.98
6488.TWO,2020-07-28,14.69,5.06,5.88
6488.TWO,2020-07-29,14.78,5.09,5.84
6488.TWO,2020-07-30,14.78,5.09,5.84
6488.TWO,2020-07-31,14.55,5.02,5.93
6488.TWO,2020-08-03,14.28,4.92,6.05
6488.TWO,2020-08-04,14.78,5.09,5.84
6488.TWO,2020-08-05,14.69,5.06,5.88
6488.TWO,2020-08-06,15.02,4.71,5.81
6488.TWO,2020-08-07,14.69,4.61,5.95
6488.TWO,2020-08-10,14.41,4.52,6.06
6488.TWO,2020-08-11,14.52,4.56,6.02
6488.TWO,2020-08-12,14.29,4.48,6.11
6488.TWO,2020-08-13,14.29,4.48,6.11
6488.TWO,2020-08-14,14.4,4.52,6.07
6488.TWO,2020-08-17,14.43,4.53,6.05
6488.TWO,2020-08-18,14.26,4.47,6.13
6488.TWO,2020-08-19,13.94,4.37,6.27
6488.TWO,2020-08-20,13.26,4.16,6.59
6488.TWO,2020-08-21,13.64,4.28,6.4
6488.TWO,2020-08-24,13.56,4.25,6.44
6488.TWO,2020-08-25,13.57,4.26,6.44
6488.TWO,2020-08-26,13.73,4.31,6.36
6488.TWO,2020-08-27,13.94,4.37,6.27
6488.TWO,2020-08-28,13.8,4.33,6.33
6488.TWO,2020-08-31,13.77,4.32,6.35
6488.TWO,2020-09-01,13.75,4.31,6.35
6488.TWO,2020-09-02,13.75,4.31,6.35
6488.TWO,2020-09-03,13.78,4.33,6.34
6488.TWO,2020-09-04,13.89,4.36,6.29
6488.TWO,2020-09-07,13.71,4.3,6.37
6488.TWO,2020-09-08,13.85,4.35,6.31
6488.TWO,2020-09-09,13.71,4.3,6.37
6488.TWO,2020-09-10,13.78,4.33,6.34
6488.TWO,2020-09-11,13.68,4.29,6.39
6488.TWO,2020-09-14,13.68,4.29,6.39
6488.TWO,2020-09-15,13.89,4.36,6.29
6488.TWO,2020-09-16,14.19,4.45,6.16
6488.TWO,2020-09-17,14.22,4.46,6.14
6488.TWO,2020-09-18,14.08,4.42,6.2
6488.TWO,2020-09-21,13.85,4.35,6.31
6488.TWO,2020-09-22,13.63,4.28,6.41
6488.TWO,2020-09-23,13.35,4.19,6.54
6488.TWO,2020-09-24,13.03,4.09,6.7
6488.TWO,2020-09-25,12.79,4.01,6.83
6488.TWO,2020-09-28,13.14,4.12,6.65
6488.TWO,2020-09-29,13.28,4.17,6.58
6488.TWO,2020-09-30,13.42,4.21,6.51
6488.TWO,2020-10-05,13.54,4.25,6.45
6488.TWO,2020-10-06,13.73,4.31,6.36
6488.TWO,2020-10-07,13.75,4.31,6.35
6488.TWO,2020-10-08,13.85,4.35,6.31
6488.TWO,2020-10-12,13.61,4.27,6.42
6488.TWO,2020-10-13,13.68,4.29,6.39
6488.TWO,2020-10-14,13.91,4.36,6.28
6488.TWO,2020-10-15,14.59,4.58,5.99
6488.TWO,2020-10-16,14.43,4.53,6.05
6488.TWO,2020-10-19,14.48,4.54,6.03
6488.TWO,2020-10-20,14.64,4.59,5.97
6488.TWO,2020-10-21,14.69,4.61,5.95
6488.TWO,2020-10-22,14.81,4.65,5.9
6488.TWO,2020-10-23,14.71,4.62,5.94
6488.TWO,2020-10-26,14.52,4.56,6.02
6488.TWO,2020-10-27,14.85,4.66,5.88
6488.TWO,2020-10-28,14.71,4.62,5.94
6488.TWO,2020-10-29,14.52,4.56,6.02
6488.TWO,2020-10-30,14.5,4.55,6.02
6488.TWO,2020-11-02,14.64,4.59,5.97
6488.TWO,2020-11-03,14.99,4.7,5.83
6488.TWO,2020-11-04,15.22,4.77,5.74
6488.TWO,2020-11-05,14.97,4.35,5.81
6488.TWO,2020-11-06,14.67,4.26,5.92
6488.TWO,2020-11-09,14.83,4.31,5.86
6488.TWO,2020-11-10,14.6,4.24,5.95
6488.TWO,2020-11-11,14.85,4.31,5.85
6488.TWO,2020-11-12,14.64,4.25,5.94
6488.TWO,2020-11-13,14.73,4.28,5.9
6488.TWO,2020-11-16,14.99,4.35,5.8
6488.TWO,2020-11-17,15.06,4.37,5.77
6488.TWO,2020-11-18,15.23,4.42,5.71
6488.TWO,2020-11-19,15.3,4.44,5.68
6488.TWO,2020-11-20,15.37,4.46,5.66
6488.TWO,2020-11-23,16.26,4.72,5.35
6488.TWO,2020-11-24,16.67,4.84,5.21
6488.TWO,2020-11-25,16.62,4.83,5.23
6488.TWO,2020-11-26,17.33,5.03,5.02
6488.TWO,2020-11-27,17.66,5.13,4.92
6488.TWO,2020-11-30,19.4,5.64,4.48
6488.TWO,2020-12-01,21.31,6.19,4.08
6488.TWO,2020-12-02,22.71,6.6,3.83
6488.TWO,2020-12-03,22.43,6.51,3.88
6488.TWO,2020-12-04,23.12,6.72,3.76
6488.TWO,2020-12-07,22.6,6.56,3.85
6488.TWO,2020-12-08,22.67,6.59,3.83
6488.TWO,2020-12-09,22.88,6.65,3.8
6488.TWO,2020-12-10,21.91,6.36,3.97
6488.TWO,2020-12-11,21.31,6.19,4.08
6488.TWO,2020-12-14,21.63,6.28,4.02
6488.TWO,2020-12-15,21.31,6.19,4.08
6488.TWO,2020-12-16,21.94,6.37,3.96
6488.TWO,2020-12-17,21.73,6.31,4.0
6488.TWO,2020-12-18,21.28,6.18,4.08
6488.TWO,2020-12-21,21.24,6.17,4.09
6488.TWO,2020-12-22,22.22,6.45,3.91
6488.TWO,2020-12-23,22.5,6.53,3.86
6488.TWO,2020-12-24,22.15,6.43,3.92
6488.TWO,2020-12-25,22.77,6.62,3.82
6488.TWO,2020-12-28,22.64,6.58,3.84
6488.TWO,2020-12-29,24.48,7.11,3.55
6488.TWO,2020-12-30,25.21,7.32,3.45
6488.TWO,2020-12-31,24.62,7.15,3.53
6488.TWO,2021-01-04,25.03,7.27,3.47
6488.TWO,2021-01-05,24.65,7.16,3.53
6488.TWO,2021-01-06,24.79,7.2,3.51
6488.TWO,2021-01-07,24.83,7.21,3.5
6488.TWO,2021-01-08,25.35,7.36,3.43
6488.TWO,2021-01-11,25.73,7.47,3.38
6488.TWO,2021-01-12,24.86,7.22,3.5
6488.TWO,2021-01-13,25.24,7.33,3.44
6488.TWO,2021-01-14,24.34,7.07,3.57
6488.TWO,2021-01-15,23.02,6.69,3.78
6488.TWO,2021-01-18,22.84,6.64,3.81
6488.TWO,2021-01-19,23.16,6.73,3.75
6488.TWO,2021-01-20,22.74,6.61,3.82
6488.TWO,2021-01-21,22.64,6.58,3.84
6488.TWO,2021-01-22,24.9,7.23,3.49
6488.TWO,2021-01-25,23.99,6.97,3.62
6488.TWO,2021-01-26,23.4,6.8,3.71
6488.TWO,2021-01-27,23.64,6.87,3.68
6488.TWO,2021-01-28,22.81,6.63,3.81
6488.TWO,2021-01-29,21.56,6.26,4.03
6488.TWO,2021-02-01,22.57,6.55,3.85
6488.TWO,2021-02-02,23.44,6.81,3.71
6488.TWO,2021-02-03,22.71,6.6,3.83
6488.TWO,2021-02-04,22.64,6.58,3.84
6488.TWO,2021-02-05,22.04,6.4,3.94
6488.TWO,2021-02-17,24.24,7.04,3.59
6488.TWO,2021-02-18,24.58,7.14,3.54
6488.TWO,2021-02-19,24.72,7.18,3.52
6488.TWO,2021-02-22,27.19,7.9,3.2
6488.TWO,2021-02-23,27.09,7.87,3.21
6488.TWO,2021-02-24,26.22,7.62,3.32
6488.TWO,2021-02-25,26.81,7.79,3.24
6488.TWO,2021-02-26,25.73,7.47,3.38
6488.TWO,2021-03-02,25.73,7.47,3.38
6488.TWO,2021-03-03,25.14,7.3,3.46
6488.TWO,2021-03-04,24.34,7.07,3.57
6488.TWO,2021-03-05,24.9,7.23,3.49
6488.TWO,2021-03-08,24.51,7.12,3.55
6488.TWO,2021-03-09,23.82,6.92,3.65
6488.TWO,2021-03-10,24.48,7.11,3.55
6488.TWO,2021-03-11,25.73,7.47,3.38
6488.TWO,2021-03-12,25.56,7.42,3.4
6488.TWO,2021-03-15,25.87,7.51,3.36
6488.TWO,2021-03-16,26.77,7.78,3.25
6488.TWO,2021-03-17,25.83,7.5,3.36
6488.TWO,2021-03-18,24.58,7.29,3.38
6488.TWO,2021-03-19,23.88,7.09,3.48
6488.TWO,2021-03-22,23.81,7.07,3.49
6488.TWO,2021-03-23,23.81,7.07,3.49
6488.TWO,2021-03-24,24.24,7.2,3.42
6488.TWO,2021-03-25,23.78,7.06,3.49
6488.TWO,2021-03-26,23.95,7.11,3.47
6488.TWO,2021-03-29,24.51,7.27,3.39
6488.TWO,2021-03-30,25.04,7.43,3.32
6488.TWO,2021-03-31,24.91,7.39,3.33
6488.TWO,2021-04-01,25.21,7.48,3.29
6488.TWO,2021-04-06,26.4,7.84,3.14
6488.TWO,2021-04-07,26.14,7.76,3.18
6488.TWO,2021-04-08,27.63,8.2,3.0
6488.TWO,2021-04-09,27.23,8.08,3.05
6488.TWO,2021-04-12,26.5,7.87,3.13
6488.TWO,2021-04-13,26.3,7.81,3.16
6488.TWO,2021-04-14,25.84,7.67,3.21
6488.TWO,2021-04-15,26.6,7.9,3.12
6488.TWO,2021-04-16,26.47,7.86,3.14
6488.TWO,2021-04-19,27.6,8.19,3.01
6488.TWO,2021-04-20,29.06,8.62,2.86
6488.TWO,2021-04-21,28.76,8.54,2.89
6488.TWO,2021-04-22,26.93,7.99,3.08
6488.TWO,2021-04-23,27.9,8.28,2.98
6488.TWO,2021-04-26,28.6,8.49,2.9
6488.TWO,2021-04-27,28.69,8.52,2.89
6488.TWO,2021-04-28,28.33,8.41,2.93
6488.TWO,2021-04-29,28.69,8.52,2.89
6488.TWO,2021-05-03,27.9,8.28,2.98
6488.TWO,2021-05-04,28.36,8.42,2.93
6488.TWO,2021-05-05,25.54,7.58,2.34
6488.TWO,2021-05-06,24.62,7.07,2.48
6488.TWO,2021-05-07,25.94,7.45,2.35
6488.TWO,2021-05-10,24.08,6.92,2.53
6488.TWO,2021-05-11,22.89,6.58,2.66
6488.TWO,2021-05-12,22.01,6.32,2.77
6488.TWO,2021-05-13,23.33,6.7,2.61
6488.TWO,2021-05-14,24.21,6.95,2.52
6488.TWO,2021-05-17,24.99,7.18,2.44
6488.TWO,2021-05-18,25.53,7.33,2.39
6488.TWO,2021-05-19,25.47,7.31,2.39
6488.TWO,2021-05-20,25.13,7.22,2.43
6488.TWO,2021-05-21,25.74,7.39,2.37
6488.TWO,2021-05-24,25.16,7.23,2.42
6488.TWO,2021-05-25,27.26,7.83,2.24
6488.TWO,2021-05-26,27.26,7.83,2.24
6488.TWO,2021-05-27,26.79,7.69,2.28
6488.TWO,2021-05-28,27.06,7.77,2.25
6488.TWO,2021-05-31,28.41,8.16,2.15
6488.TWO,2021-06-01,28.38,8.15,2.15
6488.TWO,2021-06-02,27.63,7.94,2.21
6488.TWO,2021-06-03,28.78,8.27,2.12
6488.TWO,2021-06-04,28.85,8.29,2.11
6488.TWO,2021-06-07,28.85,8.29,2.11
6488.TWO,2021-06-08,29.19,8.38,2.09
6488.TWO,2021-06-09,29.56,8.49,2.06
