rank,date,ticker,company_name,theme,alpha_score,confidence_score,decision_zone,suggested_action,residual_alpha_score,revenue_confirmation_score,sector_relative_score,institutional_flow_score,narrative_score,capex_context_score,risk_penalty,risk_severity,main_positive_drivers,main_negative_drivers,risk_flags,data_quality,notes,rebalance_date,fwd_return_1m
10,2024-12-31,3413.TW,京鼎 KE Holdings,semi_equipment,-0.122,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.108,0.854,-0.235,-0.218,0.05,0.0,0.465,0,CAPEX context +0.50; revenue accel +0.85,,,2.5,,2024-12-31,0.016447455803286548
11,2024-12-31,3583.TW,辛耘 Sun Tech,semi_equipment,-1.199,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.032,0.263,-0.579,-0.277,0.05,0.0,0.624,0,CAPEX context +0.50; revenue accel +0.26,valuation penalty -0.12,,2.5,,2024-12-31,-0.046776237063209325
12,2024-12-31,2436.TW,偉詮電 Weltrend,semi_equipment,-1.238,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.46,-0.071,0.496,-0.139,0.05,0.0,1.114,2,CAPEX context +0.50,valuation penalty -0.10,valuation_extreme(medium),2.5,,2024-12-31,-0.005415188844269503
13,2024-12-31,6202.TW,盛群 Holtek,semi_equipment,-1.971,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.498,0.627,-0.496,-0.079,0.05,0.0,1.575,3,CAPEX context +0.50; revenue accel +0.63,,excessive_drawdown(high),2.5,,2024-12-31,0.02875396064288749
14,2024-12-31,2351.TW,順德 SDI,gases_chemicals,-2.294,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.319,0.141,0.089,-0.294,0.0,0.0,0.911,3,revenue accel +0.14,valuation penalty -0.00,excessive_drawdown(high),2.5,,2024-12-31,-0.02224571195910474
15,2024-12-31,3680.TW,家登 Gudeng Precision,semi_equipment,-3.037,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.046,-1.57,-0.013,-0.045,0.05,0.0,1.505,3,CAPEX context +0.50; residual alpha +0.05,valuation penalty -0.12,revenue_not_confirmed(high),2.5,,2024-12-31,-0.014373732120566918
16,2024-12-31,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-3.264,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.887,0.382,-0.149,-1.154,0.0,0.0,1.456,3,revenue accel +0.38,,excessive_drawdown(high),2.5,,2024-12-31,-0.09122467201219175
17,2024-12-31,3105.TWO,穩懋 WIN Semi,semi_equipment,-3.322,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.435,-0.463,-0.327,-0.282,0.05,0.0,1.866,6,CAPEX context +0.50,valuation penalty -0.01,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2024-12-31,-0.0714285468205077
18,2024-12-31,1727.TW,中華化學 China Chemical & Pharmaceutical,gases_chemicals,-3.571,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.466,0.692,-0.482,-0.011,0.0,0.0,2.305,6,revenue accel +0.69,valuation penalty -0.10,excessive_drawdown(high); valuation_extreme(high),2.5,,2024-12-31,-0.039451111047616116
19,2024-12-31,6139.TW,亞翔工程 Acter,facility_cleanroom,-3.982,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.487,-2.25,-0.666,-0.357,0.05,0.0,1.246,3,CAPEX context +0.50; residual alpha +0.49,,revenue_not_confirmed(high),2.5,,2024-12-31,0.1135857572686283
20,2024-12-31,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-4.022,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.71,0.713,-0.869,-0.144,0.05,0.0,3.062,7,CAPEX context +0.50; revenue accel +0.71,valuation penalty -0.19,excessive_drawdown(high); valuation_extreme(medium); valuation_extreme(medium),2.5,,2024-12-31,0.003366983987160399
21,2024-12-31,6187.TWO,萬潤 Wan Run,semi_equipment,-4.325,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.042,0.884,-0.729,-0.391,0.05,0.0,3.097,8,CAPEX context +0.50; revenue accel +0.88,valuation penalty -0.14,excessive_drawdown(high); high_beta_ai(high); valuation_extreme(medium),2.5,,2024-12-31,0.06965174594034651
22,2024-12-31,1721.TW,三晃 Sunko-Ink,gases_chemicals,-4.618,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.014,-0.604,-0.364,0.131,0.0,0.0,1.767,3,,,excessive_drawdown(high),2.5,,2024-12-31,-0.046875
1,2025-01-22,5536.TW,聖暉 Acter Group,facility_cleanroom,4.995,4.0,Strong Candidate,Research priority — confirm fundamentals + position sizing.,2.588,0.572,1.612,0.393,0.05,0.0,0.22,0,CAPEX context +0.50; residual alpha +2.59; revenue accel +0.57,valuation penalty -0.04,,2.5,,2025-01-22,-0.06813187710546231
2,2025-01-22,5347.TWO,世界先進 Vanguard,indirect,2.103,2.5,Watchlist,Track — needs further confirmation.,-0.072,0.688,0.0,1.5,0.0,0.0,0.013,0,revenue accel +0.69,valuation penalty -0.00,,2.5,,2025-01-22,0.05596620045432266
3,2025-01-22,3587.TW,閎康 Materials Analysis Technology,inspection,0.697,2.5,Neutral,No urgency.,-0.007,0.37,0.473,-0.139,0.05,0.0,0.049,0,CAPEX context +0.50; revenue accel +0.37,valuation penalty -0.01,,2.5,,2025-01-22,-0.1234817786577519
4,2025-01-22,4755.TW,三福化工 San Fu Chemical,gases_chemicals,0.566,2.5,Neutral,No urgency.,-0.573,1.313,0.082,-0.099,0.0,0.0,0.157,0,revenue accel +1.31,valuation penalty -0.03,,2.5,,2025-01-22,-0.024291474762635712
5,2025-01-22,3413.TW,京鼎 KE Holdings,semi_equipment,0.089,4.0,Neutral,No urgency.,0.216,0.533,0.248,-0.441,0.05,0.0,0.517,0,CAPEX context +0.50; residual alpha +0.22; revenue accel +0.53,,,2.5,,2025-01-22,0.04854363192871536
6,2025-01-22,6139.TW,亞翔工程 Acter,facility_cleanroom,-0.044,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,1.409,-1.621,0.817,0.412,0.05,0.0,1.111,3,CAPEX context +0.50; residual alpha +1.41,,revenue_not_confirmed(high),2.5,,2025-01-22,0.09599993760296077
7,2025-01-22,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-0.086,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,3.708,-0.546,-0.047,0.216,0.05,0.0,3.466,11,CAPEX context +0.50; residual alpha +3.71,valuation penalty -0.03,overbought(high); price_up_revenue_down(high); revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2025-01-22,-0.1513671916171273
8,2025-01-22,6202.TW,盛群 Holtek,semi_equipment,-0.131,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.88,1.204,0.164,-0.061,0.05,0.0,0.607,0,CAPEX context +0.50; revenue accel +1.20,,,2.5,,2025-01-22,0.06211180222334467
9,2025-01-22,4763.TW,材料-KY 國際應材,gases_chemicals,-0.254,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.424,0.012,-0.06,-0.31,0.0,0.0,0.319,0,residual alpha +0.42; revenue accel +0.01,,,2.5,,2025-01-22,0.09467452646631136
10,2025-01-22,2436.TW,偉詮電 Weltrend,semi_equipment,-1.016,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.466,0.301,0.345,-0.084,0.05,0.0,1.162,2,CAPEX context +0.50; revenue accel +0.30,valuation penalty -0.11,valuation_extreme(medium),2.5,,2025-01-22,0.025408354025963087
11,2025-01-22,6271.TW,同欣電 Tong Hsing,inspection,-1.054,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.549,0.223,-0.473,0.221,0.05,0.0,0.526,0,CAPEX context +0.50; revenue accel +0.22,,,2.5,,2025-01-22,0.0
12,2025-01-22,2351.TW,順德 SDI,gases_chemicals,-1.137,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.041,0.234,0.517,0.066,0.0,0.0,0.913,3,revenue accel +0.23,valuation penalty -0.00,excessive_drawdown(high),2.5,,2025-01-22,0.021668450267915862
13,2025-01-22,3680.TW,家登 Gudeng Precision,semi_equipment,-1.988,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.132,-0.882,-0.215,-0.238,0.05,0.0,0.571,0,CAPEX context +0.50,valuation penalty -0.11,,2.5,,2025-01-22,0.004166708281001963
14,2025-01-22,6187.TWO,萬潤 Wan Run,semi_equipment,-2.207,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.285,-1.534,1.145,0.089,0.05,0.0,2.242,5,CAPEX context +0.50; residual alpha +0.29,valuation penalty -0.15,high_beta_ai(high); valuation_extreme(medium),2.5,,2025-01-22,-0.10465114333005865
15,2025-01-22,6196.TW,帆宣 Marketech International,facility_cleanroom,-2.231,4.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.156,0.066,-2.25,0.021,0.05,0.0,0.274,0,CAPEX context +0.50; residual alpha +0.16; revenue accel +0.07,,,2.5,,2025-01-22,0.04347822878485519
16,2025-01-22,3583.TW,辛耘 Sun Tech,semi_equipment,-2.377,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.203,0.225,-0.549,-0.411,0.05,0.0,1.489,3,CAPEX context +0.50; revenue accel +0.23,valuation penalty -0.12,excessive_drawdown(high),2.5,,2025-01-22,-0.09416439914437746
17,2025-01-22,3105.TWO,穩懋 WIN Semi,semi_equipment,-2.982,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.753,-0.366,-0.654,0.608,0.05,0.0,1.867,6,CAPEX context +0.50,valuation penalty -0.01,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2025-01-22,0.06730770443699208
18,2025-01-22,3041.TW,揚智 Ali Corp,semi_equipment,-3.182,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.066,-0.689,-0.41,-0.379,0.05,0.0,0.688,0,CAPEX context +0.50,,,2.5,,2025-01-22,0.013533857532013638
19,2025-01-22,1727.TW,中華化學 China Chemical & Pharmaceutical,gases_chemicals,-3.275,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.092,0.217,0.038,-0.138,0.0,0.0,2.299,6,revenue accel +0.22,valuation penalty -0.10,excessive_drawdown(high); valuation_extreme(high),2.5,,2025-01-22,0.06071433364430856
20,2025-01-22,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-3.702,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.961,0.467,-0.479,-1.222,0.0,0.0,1.507,3,revenue accel +0.47,,excessive_drawdown(high),2.5,,2025-01-22,0.10526314826982652
21,2025-01-22,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-4.127,4.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.081,0.101,-0.074,-0.336,0.05,0.0,3.949,10,CAPEX context +0.50; residual alpha +0.08; revenue accel +0.10,valuation penalty -0.19,excessive_drawdown(high); revenue_not_confirmed(high); valuation_extreme(medium); valuation_extreme(medium),2.5,,2025-01-22,-0.14765099108822466
22,2025-01-22,1721.TW,三晃 Sunko-Ink,gases_chemicals,-4.372,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.059,-0.888,-0.099,0.324,0.0,0.0,2.65,6,,,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2025-01-22,0.04262292580526372
1,2025-02-27,5536.TW,聖暉 Acter Group,facility_cleanroom,2.784,4.0,Watchlist,Track — needs further confirmation.,2.345,0.791,-0.512,0.323,0.05,0.0,0.214,0,CAPEX context +0.50; residual alpha +2.35; revenue accel +0.79,valuation penalty -0.04,,2.5,,2025-02-27,-0.16863204420775735
2,2025-02-27,6139.TW,亞翔工程 Acter,facility_cleanroom,1.986,3.0,Neutral,No urgency.,1.372,-1.045,1.472,1.24,0.05,0.0,1.103,3,CAPEX context +0.50; residual alpha +1.37,,revenue_not_confirmed(high),2.5,,2025-02-27,-0.15145983289878628
3,2025-02-27,4763.TW,材料-KY 國際應材,gases_chemicals,1.601,2.5,Neutral,No urgency.,1.189,-0.013,0.558,0.098,0.0,0.0,0.231,0,residual alpha +1.19,,,2.5,,2025-02-27,-0.07135132661945787
4,2025-02-27,6202.TW,盛群 Holtek,semi_equipment,1.563,2.5,Neutral,No urgency.,-0.098,0.963,0.816,0.416,0.05,0.0,0.583,0,CAPEX context +0.50; revenue accel +0.96,,,2.5,,2025-02-27,-0.1403508941524111
5,2025-02-27,6196.TW,帆宣 Marketech International,facility_cleanroom,1.04,4.0,Neutral,No urgency.,0.494,0.0,0.556,0.235,0.05,0.0,0.296,0,CAPEX context +0.50; residual alpha +0.49; revenue accel +0.00,,,2.5,,2025-02-27,0.0
6,2025-02-27,3105.TWO,穩懋 WIN Semi,semi_equipment,0.674,2.5,Neutral,No urgency.,-0.192,-0.223,0.872,1.123,0.05,0.0,0.956,3,CAPEX context +0.50,valuation penalty -0.01,revenue_not_confirmed(high),2.5,,2025-02-27,-0.11261262169448771
7,2025-02-27,3413.TW,京鼎 KE Holdings,semi_equipment,0.41,4.0,Neutral,No urgency.,0.473,0.074,0.663,-0.239,0.05,0.0,0.611,0,CAPEX context +0.50; residual alpha +0.47; revenue accel +0.07,,,2.5,,2025-02-27,-0.16666661721342668
8,2025-02-27,2436.TW,偉詮電 Weltrend,semi_equipment,0.316,4.0,Neutral,No urgency.,0.331,0.365,0.397,0.367,0.05,0.0,1.194,2,CAPEX context +0.50; residual alpha +0.33; revenue accel +0.36,valuation penalty -0.12,valuation_extreme(medium),2.5,,2025-02-27,-0.11504420775921054
9,2025-02-27,5347.TWO,世界先進 Vanguard,indirect,0.218,3.5,Neutral,No urgency.,0.9,0.453,-0.0,-1.023,0.0,0.0,0.112,0,residual alpha +0.90; revenue accel +0.45,valuation penalty -0.02,,2.5,,2025-02-27,-0.06900000949148832
10,2025-02-27,2351.TW,順德 SDI,gases_chemicals,-0.814,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.154,0.27,-0.233,-0.039,0.0,0.0,0.966,3,residual alpha +0.15; revenue accel +0.27,valuation penalty -0.01,excessive_drawdown(high),2.5,,2025-02-27,-0.1431601305319079
11,2025-02-27,4755.TW,三福化工 San Fu Chemical,gases_chemicals,-0.994,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.283,1.036,-0.625,-0.036,0.0,0.0,1.086,3,revenue accel +1.04,valuation penalty -0.04,revenue_not_confirmed(high),2.5,,2025-02-27,-0.12033196294096893
12,2025-02-27,3680.TW,家登 Gudeng Precision,semi_equipment,-1.069,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.419,-0.133,0.308,-0.262,0.05,0.0,0.612,0,CAPEX context +0.50,valuation penalty -0.12,,2.5,,2025-02-27,-0.17842326733280744
13,2025-02-27,6271.TW,同欣電 Tong Hsing,inspection,-1.223,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.13,-0.093,0.596,-0.061,0.05,0.0,1.585,3,CAPEX context +0.50,,revenue_not_confirmed(high),2.5,,2025-02-27,-0.12301585571793616
14,2025-02-27,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-1.231,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.082,0.441,0.475,-0.85,0.0,0.0,1.214,3,revenue accel +0.44,,revenue_not_confirmed(high),2.5,,2025-02-27,-0.15608465696008889
15,2025-02-27,3041.TW,揚智 Ali Corp,semi_equipment,-1.484,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.896,-0.86,0.081,-0.057,0.05,0.0,1.594,3,CAPEX context +0.50; residual alpha +0.90,,revenue_not_confirmed(high),2.5,,2025-02-27,-0.1913946770598487
16,2025-02-27,3587.TW,閎康 Materials Analysis Technology,inspection,-2.227,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.857,0.22,-0.596,-0.117,0.05,0.0,0.927,3,CAPEX context +0.50; revenue accel +0.22,,excessive_drawdown(high),2.5,,2025-02-27,-0.23787531261229877
17,2025-02-27,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-2.328,4.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.266,0.2,-1.516,-0.427,0.05,0.0,0.901,3,CAPEX context +0.50; residual alpha +0.27; revenue accel +0.20,valuation penalty -0.00,revenue_not_confirmed(high),2.5,,2025-02-27,0.050632949308385466
18,2025-02-27,1727.TW,中華化學 China Chemical & Pharmaceutical,gases_chemicals,-2.352,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.293,-0.022,0.061,-0.097,0.0,0.0,2.001,5,,valuation penalty -0.10,excessive_drawdown(high); valuation_extreme(medium),2.5,,2025-02-27,-0.14141415458943496
19,2025-02-27,1721.TW,三晃 Sunko-Ink,gases_chemicals,-3.185,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.56,-0.424,-0.237,-0.176,0.0,0.0,1.789,3,,,excessive_drawdown(high),2.5,,2025-02-27,-0.17610058517217542
20,2025-02-27,3583.TW,辛耘 Sun Tech,semi_equipment,-3.205,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.901,0.128,-0.854,-0.162,0.05,0.0,1.466,3,CAPEX context +0.50; revenue accel +0.13,valuation penalty -0.11,excessive_drawdown(high),2.5,,2025-02-27,-0.19472913841689143
21,2025-02-27,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-6.77,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.59,0.466,-1.394,-0.238,0.05,0.0,3.065,7,CAPEX context +0.50; revenue accel +0.47,valuation penalty -0.19,excessive_drawdown(high); valuation_extreme(medium); valuation_extreme(medium),2.5,,2025-02-27,-0.2716535406189913
22,2025-02-27,6187.TWO,萬潤 Wan Run,semi_equipment,-7.377,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.811,-2.25,-0.889,-0.019,0.05,0.0,2.459,6,CAPEX context +0.50,valuation penalty -0.13,excessive_drawdown(high); high_beta_ai(high),2.5,,2025-02-27,-0.31168830113364054
1,2025-03-31,2404.TW,漢唐 United Integrated Services,facility_cleanroom,2.959,2.5,Watchlist,Track — needs further confirmation.,2.234,0.418,1.522,-0.327,0.05,0.0,0.938,3,CAPEX context +0.50; residual alpha +2.23; revenue accel +0.42,valuation penalty -0.01,revenue_not_confirmed(high),2.5,,2025-03-31,-0.0317634225608292
2,2025-03-31,6196.TW,帆宣 Marketech International,facility_cleanroom,2.403,1.5,Neutral,No urgency.,1.934,-0.076,0.649,0.764,0.05,0.0,0.918,3,CAPEX context +0.50; residual alpha +1.93,valuation penalty -0.00,revenue_not_confirmed(high),2.5,,2025-03-31,0.02884610236040297
3,2025-03-31,2436.TW,偉詮電 Weltrend,semi_equipment,1.235,2.5,Neutral,No urgency.,1.029,0.43,0.893,0.266,0.05,0.0,1.433,3,CAPEX context +0.50; residual alpha +1.03; revenue accel +0.43,valuation penalty -0.11,excessive_drawdown(high),2.5,,2025-03-31,-0.09800005583031668
4,2025-03-31,5347.TWO,世界先進 Vanguard,indirect,1.221,1.0,Neutral,No urgency.,-0.232,0.272,-0.0,1.5,0.0,0.0,0.32,0,revenue accel +0.27,valuation penalty -0.06,,2.5,,2025-03-31,-0.03437159508305787
5,2025-03-31,5536.TW,聖暉 Acter Group,facility_cleanroom,0.671,2.5,Neutral,No urgency.,1.154,0.569,-0.909,-0.068,0.05,0.0,0.125,0,CAPEX context +0.50; residual alpha +1.15; revenue accel +0.57,valuation penalty -0.03,,2.5,,2025-03-31,0.139007037462626
6,2025-03-31,6202.TW,盛群 Holtek,semi_equipment,0.629,2.5,Neutral,No urgency.,0.606,0.884,0.426,0.167,0.05,0.0,1.504,3,CAPEX context +0.50; residual alpha +0.61; revenue accel +0.88,,excessive_drawdown(high),2.5,,2025-03-31,-0.07709745643589616
7,2025-03-31,4763.TW,材料-KY 國際應材,gases_chemicals,0.338,2.0,Neutral,No urgency.,0.533,0.055,0.673,0.27,0.0,0.0,1.193,3,residual alpha +0.53; revenue accel +0.06,,excessive_drawdown(high),2.5,,2025-03-31,-0.022118774707412303
8,2025-03-31,6139.TW,亞翔工程 Acter,facility_cleanroom,0.243,1.5,Neutral,No urgency.,2.786,-0.415,-1.263,0.288,0.05,0.0,1.203,3,CAPEX context +0.50; residual alpha +2.79,,revenue_not_confirmed(high),2.5,,2025-03-31,0.015053783969540602
9,2025-03-31,3413.TW,京鼎 KE Holdings,semi_equipment,-1.185,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.409,0.043,0.261,-0.414,0.05,0.0,1.533,3,CAPEX context +0.50; residual alpha +0.41; revenue accel +0.04,,excessive_drawdown(high),2.5,,2025-03-31,0.014814726018780311
10,2025-03-31,6271.TW,同欣電 Tong Hsing,inspection,-1.363,1.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.088,-0.096,0.84,-0.525,0.05,0.0,1.543,3,CAPEX context +0.50,,revenue_not_confirmed(high),2.5,,2025-03-31,-0.04524890733446418
11,2025-03-31,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-1.447,1.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.119,0.269,-0.143,-0.164,0.0,0.0,1.29,3,revenue accel +0.27,,excessive_drawdown(high),2.5,,2025-03-31,-0.032915382319991804
12,2025-03-31,4755.TW,三福化工 San Fu Chemical,gases_chemicals,-1.447,1.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.395,0.977,0.114,-0.005,0.0,0.0,2.139,6,revenue accel +0.98,valuation penalty -0.07,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2025-03-31,-0.02830185948338304
13,2025-03-31,3583.TW,辛耘 Sun Tech,semi_equipment,-1.751,1.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.427,-0.129,0.078,0.14,0.05,0.0,1.463,3,CAPEX context +0.50,valuation penalty -0.11,excessive_drawdown(high),2.5,,2025-03-31,-0.016363685616081813
14,2025-03-31,2351.TW,順德 SDI,gases_chemicals,-1.777,1.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.326,0.258,0.043,-0.775,0.0,0.0,0.976,3,revenue accel +0.26,valuation penalty -0.02,excessive_drawdown(high),2.5,,2025-03-31,-0.11262376249692696
15,2025-03-31,3105.TWO,穩懋 WIN Semi,semi_equipment,-1.983,1.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.005,-0.011,0.815,0.033,0.05,0.0,2.875,8,CAPEX context +0.50; residual alpha +0.00,valuation penalty -0.10,excessive_drawdown(high); revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2025-03-31,-0.0812183222328694
16,2025-03-31,3680.TW,家登 Gudeng Precision,semi_equipment,-2.867,1.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.724,0.454,0.196,-0.296,0.05,0.0,2.547,6,CAPEX context +0.50; revenue accel +0.45,valuation penalty -0.15,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2025-03-31,-0.0732323468551197
17,2025-03-31,3587.TW,閎康 Materials Analysis Technology,inspection,-2.988,1.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.148,0.125,-0.84,-0.04,0.05,0.0,1.135,3,CAPEX context +0.50; revenue accel +0.12,,excessive_drawdown(high),2.5,,2025-03-31,-0.05757571869959299
18,2025-03-31,1727.TW,中華化學 China Chemical & Pharmaceutical,gases_chemicals,-3.133,1.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.306,-0.592,-0.041,-0.229,0.0,0.0,1.965,5,,valuation penalty -0.09,excessive_drawdown(high); valuation_extreme(medium),2.5,,2025-03-31,-0.10196081708054439
19,2025-03-31,3041.TW,揚智 Ali Corp,semi_equipment,-4.434,1.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.219,-0.592,-0.183,0.031,0.05,0.0,2.521,6,CAPEX context +0.50,,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2025-03-31,-0.02018345824075396
20,2025-03-31,1721.TW,三晃 Sunko-Ink,gases_chemicals,-5.263,1.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.255,-0.215,-0.646,-0.422,0.0,0.0,2.725,6,,,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2025-03-31,-0.09541984454963492
21,2025-03-31,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-5.488,1.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.955,0.285,-1.152,-0.001,0.05,0.0,1.715,3,CAPEX context +0.50; revenue accel +0.29,valuation penalty -0.16,excessive_drawdown(high),2.5,,2025-03-31,0.006486502701548824
22,2025-03-31,6187.TWO,萬潤 Wan Run,semi_equipment,-6.631,1.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.549,-2.25,-1.335,-0.415,0.05,0.0,1.132,3,CAPEX context +0.50,valuation penalty -0.05,excessive_drawdown(high),2.5,,2025-03-31,-0.03773592591538677
1,2025-04-30,5536.TW,聖暉 Acter Group,facility_cleanroom,3.388,2.5,Watchlist,Track — needs further confirmation.,0.84,0.598,1.823,0.368,0.05,0.0,0.292,0,CAPEX context +0.50; residual alpha +0.84; revenue accel +0.60,valuation penalty -0.06,,2.5,,2025-04-30,-0.052303876051672304
2,2025-04-30,6196.TW,帆宣 Marketech International,facility_cleanroom,2.993,1.5,Neutral,No urgency.,2.636,-0.022,-0.161,0.569,0.05,0.0,0.079,0,CAPEX context +0.50; residual alpha +2.64,valuation penalty -0.02,,2.5,,2025-04-30,0.07788165939966651
3,2025-04-30,6139.TW,亞翔工程 Acter,facility_cleanroom,1.418,1.5,Neutral,No urgency.,1.784,-0.002,-0.409,1.068,0.05,0.0,1.072,3,CAPEX context +0.50; residual alpha +1.78,,revenue_not_confirmed(high),2.5,,2025-04-30,0.0677965669053111
4,2025-04-30,3413.TW,京鼎 KE Holdings,semi_equipment,1.136,2.5,Neutral,No urgency.,0.966,0.052,1.032,-0.367,0.05,0.0,0.598,0,CAPEX context +0.50; residual alpha +0.97; revenue accel +0.05,,,2.5,,2025-04-30,0.09854017799866188
5,2025-04-30,4763.TW,材料-KY 國際應材,gases_chemicals,0.544,2.0,Neutral,No urgency.,1.377,0.138,0.782,-0.566,0.0,0.0,1.188,3,residual alpha +1.38; revenue accel +0.14,,excessive_drawdown(high),2.5,,2025-04-30,0.02261908106559085
6,2025-04-30,6271.TW,同欣電 Tong Hsing,inspection,0.106,1.5,Neutral,No urgency.,0.265,-0.046,0.111,0.43,0.05,0.0,0.704,0,CAPEX context +0.50; residual alpha +0.27,,,2.5,,2025-04-30,0.05213274794894329
7,2025-04-30,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-0.268,1.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.548,0.771,-1.253,0.753,0.05,0.0,0.04,0,CAPEX context +0.50; revenue accel +0.77,valuation penalty -0.01,,2.5,,2025-04-30,0.2647058210964519
8,2025-04-30,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-0.277,2.0,Avoid,Skip — negative residual alpha. Wait for setup change.,1.257,0.185,0.588,-1.022,0.0,0.0,1.285,3,residual alpha +1.26; revenue accel +0.19,,excessive_drawdown(high),2.5,,2025-04-30,0.02106978373110091
9,2025-04-30,5347.TWO,世界先進 Vanguard,indirect,-0.63,2.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.284,0.122,0.0,-0.715,0.0,0.0,0.321,0,residual alpha +0.28; revenue accel +0.12,valuation penalty -0.06,,2.5,,2025-04-30,-0.07007789814392484
10,2025-04-30,6202.TW,盛群 Holtek,semi_equipment,-0.82,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.465,0.833,-0.623,0.012,0.05,0.0,1.556,3,CAPEX context +0.50; residual alpha +0.46; revenue accel +0.83,,excessive_drawdown(high),2.5,,2025-04-30,0.1351351326019674
