rank,date,ticker,company_name,theme,alpha_score,confidence_score,decision_zone,suggested_action,residual_alpha_score,revenue_confirmation_score,sector_relative_score,institutional_flow_score,narrative_score,capex_context_score,risk_penalty,risk_severity,main_positive_drivers,main_negative_drivers,risk_flags,data_quality,notes,rebalance_date,fwd_return_1m
19,2021-01-29,3363.TWO,上詮 LuxNet,optical_communication,-0.072,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.133,0.227,-0.0,-0.022,0.0,0.0,0.143,0,revenue accel +0.23,,,2.5,,2021-01-29,0.047337226613775485
20,2021-01-29,6285.TW,啟碁 Wistron NeWeb,leo_satellite,-0.152,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.193,0.423,-0.0,-0.314,0.0,0.0,0.068,0,revenue accel +0.42,,,2.5,,2021-01-29,0.006596292177264207
21,2021-01-29,6669.TW,緯穎 Wiwynn,ai_server_assembly,-0.159,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.136,-0.288,0.0,0.231,0.0,0.0,0.237,0,residual alpha +0.14,valuation penalty -0.05,,2.5,,2021-01-29,-0.026634373591696292
22,2021-01-29,2376.TW,技嘉 GIGABYTE,ai_server_assembly,-0.219,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.234,0.088,-0.0,0.463,0.0,0.0,0.536,0,revenue accel +0.09,,,2.5,,2021-01-29,0.10266154034173214
23,2021-01-29,2357.TW,華碩 ASUS,ai_server_assembly,-0.268,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.772,-0.644,0.0,0.416,0.0,0.0,0.811,0,residual alpha +0.77,,,2.5,,2021-01-29,0.061082036993712396
24,2021-01-29,3587.TW,閎康 Materials Analysis Technology,inspection,-0.312,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.307,-0.387,-0.0,-0.019,0.0,0.0,0.214,0,CAPEX context +0.50; residual alpha +0.31,,,2.5,,2021-01-29,0.10531782113890786
25,2021-01-29,3081.TWO,聯亞 LandMark Optoelectronics,optical_communication,-0.325,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.712,1.752,0.0,0.093,0.0,0.0,1.458,2,revenue accel +1.75,valuation penalty -0.17,valuation_extreme(medium),2.5,,2021-01-29,0.042047695735433654
26,2021-01-29,8046.TW,南電 Nan Ya PCB,pcb_substrate,-0.45,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,1.782,-0.022,0.0,0.103,0.0,0.0,2.313,5,residual alpha +1.78,valuation penalty -0.16,overbought(high); valuation_extreme(medium),2.5,,2021-01-29,0.3230088962023312
27,2021-01-29,5347.TWO,世界先進 Vanguard,indirect,-0.46,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.814,0.219,0.0,0.766,0.0,0.0,0.631,0,revenue accel +0.22,valuation penalty -0.13,,2.5,,2021-01-29,0.035714334162755046
28,2021-01-29,2383.TW,台光電 Elite Material,pcb_substrate,-0.467,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.436,0.475,-0.0,-0.126,0.0,0.0,0.38,0,revenue accel +0.48,,,2.5,,2021-01-29,0.12292356040667629
29,2021-01-29,6282.TW,康舒 ACBEL Polytech,power_grid_energy,-0.664,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.128,0.359,0.0,-0.038,0.0,0.0,0.858,0,revenue accel +0.36,,,2.5,,2021-01-29,0.039007175503162905
30,2021-01-29,2451.TW,創見 Transcend,memory_hbm,-0.701,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.127,0.469,-0.0,-0.143,0.0,0.0,1.153,3,residual alpha +0.13; revenue accel +0.47,,revenue_not_confirmed(high),2.5,,2021-01-29,0.06168831414823228
31,2021-01-29,6139.TW,亞翔工程 Acter,facility_cleanroom,-0.835,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.155,-0.275,-0.0,-0.102,0.0,0.0,0.303,0,CAPEX context +0.50,,,2.5,,2021-01-29,0.05792161548945152
32,2021-01-29,3324.TWO,雙鴻 Asia Vital Components,thermal,-0.937,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.79,-0.14,-0.0,0.102,0.0,0.0,0.109,0,,valuation penalty -0.02,,2.5,,2021-01-29,0.040094245463406564
33,2021-01-29,1514.TW,亞力 Allis Electric,power_grid_energy,-0.995,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.787,0.327,-0.0,-0.069,0.0,0.0,0.466,0,revenue accel +0.33,,,2.5,,2021-01-29,0.03609344606941001
34,2021-01-29,3105.TWO,穩懋 WIN Semi,semi_equipment,-1.087,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.554,-0.41,0.0,0.127,0.0,0.0,1.358,3,CAPEX context +0.50; residual alpha +0.55,valuation penalty -0.09,price_up_revenue_down(high),2.5,,2021-01-29,-0.080917831104791
35,2021-01-29,2421.TW,建準 Sunon,thermal,-1.1,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.603,-0.112,-0.0,-0.088,0.0,0.0,0.297,0,,,,2.5,,2021-01-29,0.0707457380649299
36,2021-01-29,2382.TW,廣達 Quanta,ai_server_assembly,-1.107,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.333,-0.793,-0.0,0.405,0.0,0.0,0.386,0,,,,2.5,,2021-01-29,0.05328367698581715
37,2021-01-29,6213.TW,聯茂 ITEQ,pcb_substrate,-1.197,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.853,-0.345,-0.0,0.03,0.0,0.0,0.028,0,,,,2.5,,2021-01-29,0.07462690491210666
38,2021-01-29,3450.TWO,聯鈞 Browave,optical_communication,-1.276,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.152,0.386,-0.0,-0.07,0.0,0.0,0.439,0,revenue accel +0.39,valuation penalty -0.09,,2.5,,2021-01-29,0.03636373261436776
39,2021-01-29,3037.TW,欣興 Unimicron,pcb_substrate,-1.339,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.638,-0.058,-0.0,0.581,0.0,0.0,1.224,3,,valuation penalty -0.06,price_up_revenue_down(high),2.5,,2021-01-29,0.12716769942087147
40,2021-01-29,1513.TW,中興電 Chung-Hsin Electric,power_grid_energy,-1.373,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.964,-0.389,-0.0,0.044,0.0,0.0,0.065,0,,valuation penalty -0.01,,2.5,,2021-01-29,0.04592892246038449
41,2021-01-29,1504.TW,東元 TECO,power_grid_energy,-1.381,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.336,-0.135,0.0,-0.395,0.0,0.0,0.514,0,,,,2.5,,2021-01-29,0.13246277200298362
42,2021-01-29,3017.TW,奇鋐 Auras Technology,thermal,-1.394,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.71,-0.363,-0.0,0.111,0.0,0.0,0.433,0,,,,2.5,,2021-01-29,0.007587229005817653
43,2021-01-29,5536.TW,聖暉 Acter Group,facility_cleanroom,-1.476,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.272,-1.132,-0.0,-0.012,0.0,0.0,0.604,0,CAPEX context +0.50; residual alpha +0.27,,,2.5,,2021-01-29,0.058510664576163274
44,2021-01-29,2377.TW,微星 MSI,ai_server_assembly,-1.619,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.868,-0.701,-0.0,0.092,0.0,0.0,0.142,0,,,,2.5,,2021-01-29,0.14176241378803334
45,2021-01-29,2368.TW,金像電 Gold Circuit Electronics,pcb_substrate,-1.654,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.248,-1.332,0.0,0.226,0.0,0.0,0.3,0,,,,2.5,,2021-01-29,0.04030696924015387
46,2021-01-29,2356.TW,英業達 Inventec,ai_server_assembly,-1.728,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.091,-0.397,-0.0,-0.602,0.0,0.0,0.821,0,residual alpha +0.09,,,2.5,,2021-01-29,0.06666661165397758
47,2021-01-29,3189.TW,景碩 Kinsus,pcb_substrate,-1.862,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.076,-0.105,-0.0,0.646,0.0,0.0,1.326,3,,valuation penalty -0.09,valuation_extreme(high),2.5,,2021-01-29,0.23047374711558644
48,2021-01-29,3231.TW,緯創 Wistron,ai_server_assembly,-1.915,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.336,-0.588,-0.0,-0.077,0.0,0.0,0.914,0,,,,2.5,,2021-01-29,0.02399996325876974
49,2021-01-29,3653.TW,健策 KEDGE,thermal,-2.149,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.785,-0.75,0.0,0.144,0.0,0.0,0.759,0,,valuation penalty -0.15,,2.5,,2021-01-29,0.09369674531062189
50,2021-01-29,3413.TW,京鼎 KE Holdings,semi_equipment,-2.155,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.091,-2.038,-0.0,-0.01,0.0,0.0,0.198,0,CAPEX context +0.50; residual alpha +0.09,,,2.5,,2021-01-29,0.1157408077006381
51,2021-01-29,4977.TW,眾達-KY Applied Optoelectronics,optical_communication,-2.392,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.028,-1.127,0.0,-0.065,0.0,0.0,0.172,0,,,,2.5,,2021-01-29,0.01932364180692492
52,2021-01-29,2313.TW,華通 Compeq Manufacturing,pcb_substrate,-2.398,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.719,-0.107,-0.0,-0.84,0.0,0.0,0.732,0,,,,2.5,,2021-01-29,0.03886927530969575
53,2021-01-29,4967.TW,十銓 Team Group,memory_hbm,-2.446,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.451,-0.686,-0.0,0.044,0.0,0.0,2.255,6,residual alpha +0.45,valuation penalty -0.09,price_up_revenue_down(high); revenue_not_confirmed(high),2.5,,2021-01-29,0.14222727299917803
54,2021-01-29,1519.TW,華城 Hua Eng Wire,power_grid_energy,-2.647,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.165,-0.287,-0.0,-0.056,0.0,0.0,1.139,3,,valuation penalty -0.05,revenue_not_confirmed(high),2.5,,2021-01-29,0.023337241721777424
55,2021-01-29,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-3.316,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,1.116,-3.375,0.0,0.143,0.0,0.0,1.2,3,CAPEX context +0.50; residual alpha +1.12,,revenue_not_confirmed(high),2.5,,2021-01-29,-0.008368370564598715
56,2021-01-29,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-3.507,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.845,-1.197,-0.0,-0.071,0.0,0.0,0.394,0,CAPEX context +0.50,valuation penalty -0.08,,2.5,,2021-01-29,0.0028168822148038064
57,2021-01-29,6274.TWO,台燿 Taiwan Union Tech,pcb_substrate,-3.623,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.17,-1.104,-0.0,-0.312,0.0,0.0,1.037,3,,,revenue_not_confirmed(high),2.5,,2021-01-29,0.06787326519105763
58,2021-01-29,3680.TW,家登 Gudeng Precision,semi_equipment,-3.963,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,1.2,-1.272,0.0,-0.008,0.0,0.0,3.883,10,CAPEX context +0.50; residual alpha +1.20,valuation penalty -0.18,price_up_revenue_down(high); revenue_not_confirmed(high); valuation_extreme(medium); valuation_extreme(medium),2.5,,2021-01-29,0.012930953943632417
59,2021-01-29,4979.TWO,華星光通 PCL Tech,optical_communication,-5.307,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.378,-1.311,-0.0,-0.008,0.0,0.0,2.61,6,,,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2021-01-29,0.05168539961891949
1,2021-02-26,2344.TW,華邦電 Winbond,memory_hbm,2.479,3.5,Watchlist,Capped by risk flags — do not size up.,2.179,1.628,0.0,1.0,0.0,0.0,2.328,6,residual alpha +2.18; revenue accel +1.63,valuation penalty -0.11,overbought(high); valuation_extreme(high),2.5,,2021-02-26,-0.03436988935999874
2,2021-02-26,2492.TW,華新科 Walsin Technology,passive_components,1.669,3.5,Neutral,No urgency.,0.953,0.485,0.0,0.284,0.0,0.0,0.053,0,residual alpha +0.95; revenue accel +0.49,valuation penalty -0.01,,2.5,,2021-02-26,-0.01771661475367836
3,2021-02-26,3583.TW,辛耘 Sun Tech,semi_equipment,1.502,2.5,Neutral,No urgency.,-0.441,2.048,0.0,0.019,0.0,0.0,0.124,0,CAPEX context +0.50; revenue accel +2.05,,,2.5,,2021-02-26,0.07911383575402664
4,2021-02-26,8046.TW,南電 Nan Ya PCB,pcb_substrate,1.371,3.5,Neutral,No urgency.,3.737,0.11,0.0,-0.117,0.0,0.0,2.359,5,residual alpha +3.74; revenue accel +0.11,valuation penalty -0.17,overbought(high); valuation_extreme(medium),2.5,,2021-02-26,0.18394639275339864
5,2021-02-26,8358.TW,金居 Co-Tech Development,pcb_substrate,1.247,2.5,Neutral,No urgency.,1.625,-0.203,0.0,0.083,0.0,0.0,0.258,0,residual alpha +1.62,valuation penalty -0.05,,2.5,,2021-02-26,0.27824645735084297
6,2021-02-26,1513.TW,中興電 Chung-Hsin Electric,power_grid_energy,1.222,2.5,Neutral,No urgency.,-0.04,1.079,0.0,0.226,0.0,0.0,0.044,0,revenue accel +1.08,valuation penalty -0.01,,2.5,,2021-02-26,0.05389236226622507
7,2021-02-26,8299.TWO,群聯 Phison,memory_hbm,1.204,3.5,Neutral,No urgency.,2.287,0.131,0.0,0.11,0.0,0.0,1.323,3,residual alpha +2.29; revenue accel +0.13,,overbought(high),2.5,,2021-02-26,0.06311214720399883
8,2021-02-26,2408.TW,南亞科 Nanya Tech,memory_hbm,0.932,3.5,Neutral,No urgency.,1.056,0.397,-0.0,-0.183,0.0,0.0,0.338,0,residual alpha +1.06; revenue accel +0.40,valuation penalty -0.07,,2.5,,2021-02-26,-0.04766846877784292
9,2021-02-26,2436.TW,偉詮電 Weltrend,semi_equipment,0.756,3.5,Neutral,No urgency.,0.482,0.519,-0.0,0.15,0.0,0.0,0.396,0,CAPEX context +0.50; residual alpha +0.48; revenue accel +0.52,valuation penalty -0.08,,2.5,,2021-02-26,0.17735043258086014
10,2021-02-26,3260.TWO,威剛 ADATA,memory_hbm,0.634,2.5,Neutral,No urgency.,1.792,-0.191,0.0,0.027,0.0,0.0,0.995,3,residual alpha +1.79,valuation penalty -0.02,overbought(high),2.5,,2021-02-26,-0.005793643733289278
11,2021-02-26,2376.TW,技嘉 GIGABYTE,ai_server_assembly,0.631,3.5,Neutral,No urgency.,0.206,0.717,0.0,0.234,0.0,0.0,0.526,0,residual alpha +0.21; revenue accel +0.72,,,2.5,,2021-02-26,0.14712656805762325
12,2021-02-26,2377.TW,微星 MSI,ai_server_assembly,0.49,3.5,Neutral,No urgency.,0.494,0.307,0.0,-0.246,0.0,0.0,0.065,0,residual alpha +0.49; revenue accel +0.31,,,2.5,,2021-02-26,0.16778523051209637
13,2021-02-26,6442.TW,光聖 Luxnet Corp,optical_communication,0.213,3.5,Neutral,No urgency.,0.318,0.908,0.0,0.001,0.0,0.0,1.013,0,residual alpha +0.32; revenue accel +0.91,,,2.5,,2021-02-26,0.0
14,2021-02-26,2451.TW,創見 Transcend,memory_hbm,0.212,3.5,Neutral,No urgency.,0.152,0.397,-0.0,-0.078,0.0,0.0,0.26,0,residual alpha +0.15; revenue accel +0.40,,,2.5,,2021-02-26,-0.0015289977924167752
15,2021-02-26,2308.TW,台達電 Delta Electronics,power_grid_energy,0.107,3.5,Neutral,No urgency.,1.004,0.362,-0.0,-0.764,0.0,0.0,0.495,0,residual alpha +1.00; revenue accel +0.36,valuation penalty -0.10,,2.5,,2021-02-26,0.026737840454009065
16,2021-02-26,6488.TWO,環球晶 GlobalWafers,gases_chemicals,0.089,3.5,Neutral,No urgency.,1.881,0.325,0.0,-0.136,0.0,0.0,1.982,5,residual alpha +1.88; revenue accel +0.33,valuation penalty -0.10,overbought(high); valuation_extreme(medium),2.5,,2021-02-26,0.013513674151587995
17,2021-02-26,3491.TWO,昇達科 Microelectronics Technology,leo_satellite,-0.058,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.536,0.88,-0.0,-0.003,0.0,0.0,0.399,0,revenue accel +0.88,valuation penalty -0.08,,2.5,,2021-02-26,-0.06185563231423763
18,2021-02-26,2357.TW,華碩 ASUS,ai_server_assembly,-0.089,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.638,-0.285,0.0,0.349,0.0,0.0,0.791,0,residual alpha +0.64,,,2.5,,2021-02-26,0.22532890943676143
19,2021-02-26,5536.TW,聖暉 Acter Group,facility_cleanroom,-0.114,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.344,0.138,0.0,0.01,0.0,0.0,0.606,0,CAPEX context +0.50; residual alpha +0.34; revenue accel +0.14,,,2.5,,2021-02-26,0.007537585566870675
20,2021-02-26,6271.TW,同欣電 Tong Hsing,inspection,-0.227,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.473,0.327,-0.0,0.12,0.0,0.0,0.2,0,CAPEX context +0.50; revenue accel +0.33,valuation penalty -0.04,,2.5,,2021-02-26,-0.04662001098530111
21,2021-02-26,8996.TW,高力 KAORI,thermal,-0.277,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.239,2.12,-0.0,-0.012,0.0,0.0,1.146,2,revenue accel +2.12,valuation penalty -0.11,valuation_extreme(medium),2.5,,2021-02-26,0.05303023315577682
22,2021-02-26,2327.TW,國巨 Yageo,passive_components,-0.28,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.587,0.401,-0.0,0.101,0.0,0.0,1.369,3,residual alpha +0.59; revenue accel +0.40,valuation penalty -0.09,overbought(high),2.5,,2021-02-26,-0.06745358020540548
23,2021-02-26,2383.TW,台光電 Elite Material,pcb_substrate,-0.287,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.267,0.209,-0.0,0.073,0.0,0.0,0.302,0,revenue accel +0.21,,,2.5,,2021-02-26,0.0
24,2021-02-26,3363.TWO,上詮 LuxNet,optical_communication,-0.306,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.083,-0.084,0.0,0.006,0.0,0.0,0.145,0,,,,2.5,,2021-02-26,0.020715706307223636
25,2021-02-26,6187.TWO,萬潤 Wan Run,semi_equipment,-0.344,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.524,0.966,-0.0,-0.07,0.0,0.0,0.715,0,CAPEX context +0.50; revenue accel +0.97,valuation penalty -0.14,,2.5,,2021-02-26,-0.02531636984843688
26,2021-02-26,6285.TW,啟碁 Wistron NeWeb,leo_satellite,-0.443,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.669,0.432,0.0,-0.085,0.0,0.0,0.121,0,revenue accel +0.43,,,2.5,,2021-02-26,-0.02359092834381149
27,2021-02-26,2421.TW,建準 Sunon,thermal,-0.487,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.049,-0.063,0.0,-0.087,0.0,0.0,0.287,0,,,,2.5,,2021-02-26,-0.05535702699254863
28,2021-02-26,6213.TW,聯茂 ITEQ,pcb_substrate,-0.572,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.58,0.143,-0.0,-0.101,0.0,0.0,0.034,0,revenue accel +0.14,valuation penalty -0.01,,2.5,,2021-02-26,-0.052083358818061476
29,2021-02-26,1504.TW,東元 TECO,power_grid_energy,-0.635,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.154,0.261,0.0,-0.576,0.0,0.0,0.474,0,residual alpha +0.15; revenue accel +0.26,,,2.5,,2021-02-26,0.0658977510531944
30,2021-02-26,3450.TWO,聯鈞 Browave,optical_communication,-0.642,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.584,0.366,-0.0,-0.037,0.0,0.0,0.388,0,revenue accel +0.37,valuation penalty -0.08,,2.5,,2021-02-26,0.052631613862219595
31,2021-02-26,3587.TW,閎康 Materials Analysis Technology,inspection,-0.644,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.301,-0.175,0.0,-0.007,0.0,0.0,0.161,0,CAPEX context +0.50,,,2.5,,2021-02-26,0.08490573331924423
32,2021-02-26,3324.TWO,雙鴻 Asia Vital Components,thermal,-0.66,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.131,0.498,-0.0,0.013,0.0,0.0,0.04,0,revenue accel +0.50,valuation penalty -0.01,,2.5,,2021-02-26,-0.0022675731654151488
33,2021-02-26,3189.TW,景碩 Kinsus,pcb_substrate,-0.747,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.198,0.315,-0.0,0.498,0.0,0.0,1.363,3,revenue accel +0.32,valuation penalty -0.09,valuation_extreme(high),2.5,,2021-02-26,0.1654526745914413
34,2021-02-26,2382.TW,廣達 Quanta,ai_server_assembly,-0.796,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.006,-0.643,-0.0,0.206,0.0,0.0,0.366,0,residual alpha +0.01,,,2.5,,2021-02-26,0.15294129212814656
35,2021-02-26,6282.TW,康舒 ACBEL Polytech,power_grid_energy,-0.876,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.067,0.239,0.0,-0.174,0.0,0.0,0.874,0,revenue accel +0.24,,,2.5,,2021-02-26,-0.011945382324188958
36,2021-02-26,5347.TWO,世界先進 Vanguard,indirect,-0.88,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.941,0.153,0.0,0.505,0.0,0.0,0.597,0,revenue accel +0.15,valuation penalty -0.12,,2.5,,2021-02-26,-0.06896552570977965
37,2021-02-26,2313.TW,華通 Compeq Manufacturing,pcb_substrate,-1.04,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.385,0.135,-0.0,-0.038,0.0,0.0,0.751,0,revenue accel +0.13,,,2.5,,2021-02-26,-0.027210886498338915
38,2021-02-26,3037.TW,欣興 Unimicron,pcb_substrate,-1.066,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.797,0.071,-0.0,-0.084,0.0,0.0,0.255,0,revenue accel +0.07,valuation penalty -0.05,,2.5,,2021-02-26,-0.061538594445465944
39,2021-02-26,6196.TW,帆宣 Marketech International,facility_cleanroom,-1.143,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.871,-0.009,-0.0,-0.021,0.0,0.0,0.242,0,CAPEX context +0.50,valuation penalty -0.05,,2.5,,2021-02-26,-0.017467303718380567
40,2021-02-26,3081.TWO,聯亞 LandMark Optoelectronics,optical_communication,-1.197,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.01,1.165,-0.0,0.05,0.0,0.0,1.402,2,revenue accel +1.17,valuation penalty -0.16,valuation_extreme(medium),2.5,,2021-02-26,-0.052631628186552204
41,2021-02-26,2351.TW,順德 SDI,gases_chemicals,-1.325,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.046,0.359,-0.0,-0.16,0.0,0.0,1.571,3,residual alpha +0.05; revenue accel +0.36,valuation penalty -0.13,valuation_extreme(high),2.5,,2021-02-26,-0.08108113373170123
42,2021-02-26,1514.TW,亞力 Allis Electric,power_grid_energy,-1.375,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.471,-0.354,-0.0,-0.017,0.0,0.0,0.532,0,,,,2.5,,2021-02-26,0.05942624371500149
43,2021-02-26,3017.TW,奇鋐 Auras Technology,thermal,-1.607,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.227,0.103,-0.0,0.07,0.0,0.0,0.553,0,revenue accel +0.10,,,2.5,,2021-02-26,0.027108502929661604
44,2021-02-26,2356.TW,英業達 Inventec,ai_server_assembly,-1.651,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.365,-0.438,0.0,-0.768,0.0,0.0,0.81,0,residual alpha +0.36,,,2.5,,2021-02-26,0.08870967429993559
45,2021-02-26,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-1.889,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.623,0.168,-0.0,-0.039,0.0,0.0,0.396,0,CAPEX context +0.50; revenue accel +0.17,valuation penalty -0.08,,2.5,,2021-02-26,-0.022471957265930875
46,2021-02-26,3413.TW,京鼎 KE Holdings,semi_equipment,-1.898,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.543,-1.267,0.0,0.041,0.0,0.0,0.129,0,CAPEX context +0.50,,,2.5,,2021-02-26,-0.03319493873626522
