ra_w,rev_w,flw_w,risk_mult,min_alpha,train_sharpe,train_max_dd,train_total,train_mean,test_sharpe,test_max_dd,test_total,test_mean,full_sharpe,full_total,full_max_dd,annualised_turnover,net_cagr_25bps,net_sharpe_25bps,strong_n_full,strong_unique,strong_hit,strong_mean,watch_n_full,watch_hit_full,neutral_n_full,neutral_hit_full,avoid_n_full,avoid_hit_full,robust_ratio,passes_robust,passes_strong,passes_all,n_zero_weights
0.3,0.0,0.0,1.0,3.5,1.4361131552235928,-0.3081864579398558,4.167367478940896,0.044276841534879756,2.233814756955529,-0.16194284008119508,7.832890856837729,0.09245338806383344,1.7498352263666825,44.64279295865767,-0.3081864579398558,8.297142857142855,0.8874492147567383,1.7017163506358268,0,0,,,15,0.4666666666666667,577,0.5788561525129983,3538,0.5607687959299039,1.5554587386310375,True,False,False,2
0.3,0.0,0.0,1.0,4.0,1.4361131552235928,-0.3081864579398558,4.167367478940896,0.044276841534879756,2.233814756955529,-0.16194284008119508,7.832890856837729,0.09245338806383344,1.7498352263666825,44.64279295865767,-0.3081864579398558,8.297142857142855,0.8874492147567383,1.7017163506358268,0,0,,,15,0.4666666666666667,577,0.5788561525129983,3538,0.5607687959299039,1.5554587386310375,True,False,False,2
0.3,0.0,0.0,1.25,2.5,1.2849870593182784,-0.34398720771923297,3.1121416761689336,0.03853946006827788,2.119542570810193,-0.18491913085391842,6.366014665602298,0.08457068915916724,1.6193681843982868,29.29009589369479,-0.34398720771923297,8.537142857142856,0.7581292687308636,1.5682056550424508,5,4,0.2,-0.03866301755031524,6,0.5,475,0.5663157894736842,3644,0.5631174533479693,1.6494660825103324,True,False,False,2
0.3,0.0,0.0,1.25,3.0,1.2849870593182784,-0.34398720771923297,3.1121416761689336,0.03853946006827788,2.119542570810193,-0.18491913085391842,6.366014665602298,0.08457068915916724,1.6193681843982868,29.29009589369479,-0.34398720771923297,8.537142857142856,0.7581292687308636,1.5682056550424508,0,0,,,11,0.36363636363636365,475,0.5663157894736842,3644,0.5631174533479693,1.6494660825103324,True,False,False,2
0.3,0.0,0.0,1.25,3.5,1.2849870593182784,-0.34398720771923297,3.1121416761689336,0.03853946006827788,2.119542570810193,-0.18491913085391842,6.366014665602298,0.08457068915916724,1.6193681843982868,29.29009589369479,-0.34398720771923297,8.537142857142856,0.7581292687308636,1.5682056550424508,0,0,,,11,0.36363636363636365,475,0.5663157894736842,3644,0.5631174533479693,1.6494660825103324,True,False,False,2
0.3,0.0,0.0,1.25,4.0,1.2849870593182784,-0.34398720771923297,3.1121416761689336,0.03853946006827788,2.119542570810193,-0.18491913085391842,6.366014665602298,0.08457068915916724,1.6193681843982868,29.29009589369479,-0.34398720771923297,8.537142857142856,0.7581292687308636,1.5682056550424508,0,0,,,11,0.36363636363636365,475,0.5663157894736842,3644,0.5631174533479693,1.6494660825103324,True,False,False,2
0.3,0.0,0.0,1.5,2.5,1.3142649981905916,-0.3695317263486385,3.631892526744953,0.042024976774218646,2.042232507087335,-0.18491913085391842,5.144730921360055,0.07655271118198537,1.6018887471317933,27.46173323350627,-0.3695317263486385,8.434285714285714,0.7398617010720321,1.551028535943669,5,4,0.2,-0.03866301755031524,5,0.6,385,0.5714285714285714,3735,0.5625167336010709,1.5538970526484153,True,False,False,2
0.3,0.0,0.0,1.5,3.0,1.3142649981905916,-0.3695317263486385,3.631892526744953,0.042024976774218646,2.042232507087335,-0.18491913085391842,5.144730921360055,0.07655271118198537,1.6018887471317933,27.46173323350627,-0.3695317263486385,8.434285714285714,0.7398617010720321,1.551028535943669,0,0,,,10,0.4,385,0.5714285714285714,3735,0.5625167336010709,1.5538970526484153,True,False,False,2
0.3,0.0,0.0,1.5,3.5,1.3142649981905916,-0.3695317263486385,3.631892526744953,0.042024976774218646,2.042232507087335,-0.18491913085391842,5.144730921360055,0.07655271118198537,1.6018887471317933,27.46173323350627,-0.3695317263486385,8.434285714285714,0.7398617010720321,1.551028535943669,0,0,,,10,0.4,385,0.5714285714285714,3735,0.5625167336010709,1.5538970526484153,True,False,False,2
0.3,0.0,0.0,1.5,4.0,1.3142649981905916,-0.3695317263486385,3.631892526744953,0.042024976774218646,2.042232507087335,-0.18491913085391842,5.144730921360055,0.07655271118198537,1.6018887471317933,27.46173323350627,-0.3695317263486385,8.434285714285714,0.7398617010720321,1.551028535943669,0,0,,,10,0.4,385,0.5714285714285714,3735,0.5625167336010709,1.5538970526484153,True,False,False,2
